The traditional centralized digital identity management system (DIMS) has been subject to threats such as fragmented identity single point of failure internal attacks and privacy leakage. Emerging blockchain technology allows DIMSs to be deployed in it which largely alleviates the problems caused by the centralized third party but its inherent transparency and lack of privacy pose a huge challenge to DIMSs. In this regard we leverage the smart contracts and zero-knowledge proof (ZKP) algorithms to improve the existing claim identity model in blockchain to realize the identity unlinkability effectively avoiding the exposure of the ownership of attributes. Furthermore we implement a system prototype named BZDIMS that includes a challenge-response protocol which allows users to selectively disclose their ownership of attributes to service providers to protect users’ behavior privacy. Performance evaluation and security analysis show that our scheme achieves effective attribute privacy protection and a wider application scope compared with the prior model.,2020
Incorporation of connected vehicle (CV) data into real-time traffic management systems presents a host of new challenges resulting from the current lack of data integrity and data privacy in traffic networks. Over the past few years blockchain technologies have been inspiring extensive innovations in the transportation field. However due to the transparency property sensitive data stored on the blockchain would be accessible to anyone resulting in a lack of privacy. In this paper we propose a decentralized and location-aware architecture to address the data integrity along with the privacy-preserving issues in blockchain-based traffic management systems. Our proposed architecture integrates with permissioned and modular blockchain network and non-interactive zero-knowledge range proof (ZKRP) protocol. We develop the prototype system on the Hyperledger Fabric platform and Hyperledger Ursa cryptographic library. The performance results show that our approach is effective and feasible for real-time traffic management while preserving the data privacy requirements.,2020
CRYSTALS-Kyber is a quantum-resistant and promising lattice-based cryptography (LBC) in the finalists of the third round post-quantum cryptography (PQC) standardization which is based on the hardness of Module-Learning with Errors (M-LWE). The variadic parameters make M-LWE obtain a more flexible security-performance trade-off than Ring-LWE. In this paper we propose a M-LWE cryptoprocessor targeting CRYSTALS-Kyber with area-time trade-off for the first time. This balanced design includes a fast and low-cost Binomial Sampler and vector-polynomials multiplication structure based on pipelined decimation-in-frequency (DIF) based Number Theoretic Transform (NTT) technique. The M-LWE cryptoprocessor achieve 27708 encryption operations per second using only 690 slices and 106716 decryption operations per second using only 571 slices. Our proposed design achieved the lowest area-time product (ATP) with at least 2 χ performance improvement than the state-of-the-art LBC designs with a similar security level and complexity of polynomials.,2021
As quantum computers become more affordable and commonplace existing security systems that are based on classical cryptographic primitives such as RSA and Elliptic Curve Cryptography (ECC) will no longer be secure. Hence there has been interest in designing post-quantum cryptographic (PQC) schemes such as those based on lattice-based cryptography (LBC). The potential of LBC schemes is evidenced by the number of such schemes passing the selection of NIST PQC Standardization Process Round-3. One such scheme is the Crystals-Dilithium signature scheme which is based on the hard module-lattice problem. However there is no efficient implementation of the Crystals-Dilithium signature scheme. Hence in this article we present a compact hardware architecture containing elaborate modular multiplication units using the Karatsuba algorithm along with smart generators of address sequence and twiddle factors for NTT which can complete polynomial addition/multiplication with the parameter setting of Dilithium in a short clock period. Also we propose a fast software/hardware co-design implementation on Field Programmable Gate Array (FPGA) for the Dilithium scheme with a tradeoff between speed and resource utilization. Our co-design implementation outperforms a pure C implementation on a Nios-II processor of the platform Altera DE2-115 in the sense that our implementation is 11.2 and 7.4 times faster for signature and verification respectively. In addition we also achieve approximately 51% and 31% speed improvement for signature and verification in comparison to the pure C implementation on processor ARM Cortex-A9 of ZYNQ-7020 platform.,2021
In this paper we propose a vertical side-channel leakage detection on the decryption function of the third round implementation of CPA-secure public-key encryption scheme underlying CRYSTALS-Kyber a lattice-based key encapsulation mechanism which is a candidate to the NIST Post-Quantum Cryptography standardization project. Using a leakage assessment metric we show that the side-channel information can be efficiently used to pinpoint operations leaking the secret variable and how masking countermeasures can be applied. We detect leakages in the polynomial multiplication between the secret key and the ciphertext. We propose and evaluate two different masking countermeasures based on additive and multiplicative masking. To the best of our knowledge the multiplicative masking has not been proposed before as a countermeasure to CRYSTALS-Kyber vulnerabilities. We demonstrate their efficiency and discuss their impact in terms of performance. Our work is beneficial to assess and enhance the security of Post-Quantum Cryptography against advanced vertical side-channel analysis.,2021
Kyber is one of the three finalists of the National Institute of Standards and Technology (NIST) post-quantumcryptography competition. This article presents an optimized Very High Speed Integrated Circuit HardwareDescription Language (VHDL)-based implementation of the main components of the Kyber scheme namelyNumber-Theoretic Transform (NTT) and Keccak. We focus specifically on NTT Keccak and their derivativessince they largely determine Kyber’s performance due to their wide involvement in each step of the scheme.Our high-speed implementation also takes into account the trade-off between the degree of parallelization andthe resources utilization. The NTT component is more than 27% faster than the state-of-the-art implementations. Furthermore the optimization helps the algorithm to achieve 1 572 839 NTT operations per second.,2021
This paper presents Dilithium a lattice-based signature scheme that is part of the CRYSTALS (Cryptographic Suite for Algebraic Lattices) package that will be submitted to the NIST call for postquantum standards. The scheme is designed to be simple to securely implement against side-channel attacks and to have comparable efficiency to the currently best lattice-based signature schemes. Our implementation results show that Dilithium is competitive with lattice schemes of the same security level and outperforms digital signature schemes based on other post-quantum assumptions.,2018
The lattice-based CRYSTALS-Dilithium scheme is one of the three third-round digital signature finalists in the National Institute of Standards and TechnologyPost-Quantum Cryptography Standardization Process. Due to the complex calcula-tions and highly individualized functions in Dilithium its hardware implementationsface the problems of large area requirements and low efficiency. This paper proposesseveral optimization methods to achieve a compact and high-performance hardwarearchitecture for round 3 Dilithium. Specifically a segmented pipelined processingmethod is proposed to reduce both the storage requirements and the processingtime. Moreover several optimized modules are designed to improve the efficiency ofthe proposed architecture including a pipelined number theoretic transform mod-ule a SampleInBall module a Decompose module and three modular reductionmodules. Compared with state-of-the-art designs for Dilithium on similar platformsour implementation requires1.4×/1.4×/3.0×/4.5×fewer LUTs/FFs/BRAMs/DSPsrespectively and4.4×/1.7×/1.4×less time for key generation signature generationand signature verification respectively for NIST security level 5.,2022
The notion of zero-knowledge [20] is formalized by requiring that for every malicious efficient verifier V * there exists an efficient simulator S that can reconstruct the view of V * in a true interaction with the prover in a way that is indistinguishable to every polynomial-time distinguisher. Weak zero-knowledge weakens this notions by switching the order of the quantifiers and only requires that for every distinguisher D there exists a (potentially different) simulator S D .In this paper we consider various notions of zero-knowledge and investigate whether their weak variants are equivalent to their strong variants. Although we show (under complexity assumption) that for the standard notion of zero-knowledge its weak and strong counterparts are not equivalent for meaningful variants of the standard notion the weak and strong counterparts are indeed equivalent. Towards showing these equivalences we introduce new non-black-box simulation techniques permitting us for instance to demonstrate that the classical 2-round graph non-isomorphism protocol of Goldreich-Micali-Wigderson [18] satisfies a “distributional” variant of zero-knowledge.Our equivalence theorem has other applications beyond the notion of zero-knowledge. For instance it directly implies the dense model theorem of Reingold et al (STOC ’08) and the leakage lemma of Gentry-Wichs (STOC ’11) and provides a modular and arguably simpler proof of these results (while at the same time recasting these result in the language of zero-knowledge).,2015
User authentication is a crucial requirement for secure transactions and access to the sensitive resources on the Web. We propose implement and evaluate a Zero-Knowledge Proof Authentication (ZKP) algorithm based on isomorphic graphs. The proposed mechanism allows for authentication with varying confidence and security levels. We suggest that most of the computations should be carried out by the user’s web browser without revealing password or login at any point in time; instead generated random isomorphic graphs and permutation functions based on the user login/password can be exchanged. Our experimental evaluation shows that by combining the asynchronous web with ZKP protocols it is feasible to satisfy existing usability standards on the web.,2008
Our transaction history in the current centralized banking system has the ability to reveal a lot of private information for each spender both to the banking system itself but also to those entities that surround it (e.g. governments industry etc). Examples of leaking information constitute the amounts spent the goods on which the amounts were spent the spending locations and the users we exchange money with. This knowledge is powerful in the hands of those who have it and can be used in multiple ways not always to our benefit. Cryptocurrencies such as the famous Bitcoin were proposed as a means to address the limitations of centralized banking systems and to offer its users privacy with regards to their transactional data. In this work we perform a systematic literature review on the realm of privacy for electronic currencies. We present the development of digital money from electronic cash to cryptocurrencies and focus on the techniques that are employed to enhance user-privacy. Furthermore we present flaws of the current cryptocurrency systems which reduce the privacy of the cryptocurrency users. Finally we describe three research directions to enhance privacy for cryptocurrencies: transaction propagation mechanisms succinct ZK proof systems without a trusted setup and specialised trustless zero-knowledge proofs.,2020
The established cryptographic asymmetric methods are not prepared for possible attacks by a quantum computer and quantum algorithm. The challenge is to define new cryptographic primitives quantum computer resistant security protocols and processes.,2019
Rapid advances in quantum computing together with the announcement by the National Institute of Standards and Technology (NIST) to define new standards for digitalsignature encryption and key-establishment protocols have created significant interest in post-quantum cryptographic schemes. This paper introduces Kyber (part of CRYSTALS - Cryptographic Suite for Algebraic Lattices - a package submitted to NIST post-quantum standardization effort in November 2017) a portfolio of post-quantum cryptographic primitives built around a key-encapsulation mechanism (KEM) based on hardness assumptions over module lattices. Our KEM is most naturally seen as a successor to the NEWHOPE KEM (Usenix 2016). In particular the key and ciphertext sizes of our new construction are about half the size the KEM offers CCA instead of only passive security the security is based on a more general (and flexible) lattice problem and our optimized implementation results in essentially the same running time as the aforementioned scheme. We first introduce a CPA-secure public-key encryption scheme apply a variant of the Fujisaki-Okamoto transform to create a CCA-secure KEM and eventually construct in a black-box manner CCA-secure encryption key exchange and authenticated-key-exchange schemes. The security of our primitives is based on the hardness of Module-LWE in the classical and quantum random oracle models and our concrete parameters conservatively target more than 128 bits of postquantum security.,2018
"As we are moving into the quantum era classical cryptography is under risk since quantum computers can break these complex cryptographic algorithms. Researchers are developing the post-quantum cryptographic (PQC) algorithms to secure the system against quantum computers. The National Institute of Standards and Technology (NIST) started a public evaluation process to standardize quantum-resistant public key algorithms. The objective of this study to provide hardware-based comparison of the NIST Round-2 PQC signature schemes. For this we use a High-Level Synthesis (HLS)-based hardware design methodology to map high-level C specifcations of signature-based PQC algorithms into FPGA implementations. ",2019
Zero-knowledge proofs are cryptographic protocols which do not disclose the information or secret itself during the protocol. Zero-knowledge proofs plays an important role in the design of cryptographic protocols. The application of Zero-knowledge protocols can be in authentication identification key exchange and other basic cryptographic operations. Zero-knowledge proof has been implemented without expose any secret information during the conversation and with smaller computational requirement than using comparable public key protocols. The most cryptographic problems can be solved with the help of zero-knowledge protocols as well as with cryptography. Zeroknowledge protocols can be a best solution in many occasions. The Zero-knowledge proof protocols are very lightweight due to which it requires less amount of memory. Thus Zero-knowledge protocols widely used especially in authentication. This paper presents an overview of zero-knowledge protocol used for authentication identification and key exchange.,2015
Port Knocking is a method for authenticating clients through a closed stance firewall and authorising their requested actions enabling severs to offer services to authenticated clients without opening ports on the firewall. Advances in port knocking have resulted in an increase in complexity in design preventing port knocking solutions from realising their potential. This paper proposes a novel port knocking solution named Crucible which is a secure method of authentication with high usability and features of stealth allowing servers and services to remain hidden and protected. Crucible is a stateless solution only requiring the client memorise a command the server’s IP and a chosen password. The solution is forwarded as a method for protecting servers against attacks ranging from port scans to zero-day exploitation. To act as a random oracle for both client and server cryptographic hashes were generated through chaotic systems.,2020
This work introduces a new interactive oracle proof system based on the MPC-in-theHead paradigm. To improve concrete efficiency and offer flexibility between computation time and communication size a generic proof construction based on multi-round MPC protocols is proposed instantiated with a specific protocol and implemented and compared to similar proof systems. Performance gains over previous work derive from a multi-party multiplication check optimized for the multi-round and MPC-in-the-Head settings. Of most interest among implementation optimizations is the use of identical randomness across repeated MPC protocol executions in order to accelerate computation without excessive cost to the soundness error.The new system creates proofs of SHA-256 pre-images of 43KB in 53ms with 16 MPC parties or 23KB in 188ms for 128 parties. As a signature scheme the non-interactive variant produces signatures based on the AES-128 circuit of 18KB in about 4ms; this is 20% faster and 32 % larger than the Picnic3 scheme (13kB in 5.3ms for 16 parties) which is based on the 90% smaller LowMC circuit.,2021
Shor’s shockingly fast quantum algorithm for solving the period-finding problem is a threat for the most common public-key primitives as it can be efficiently applied to solve both the Integer Factorisation Problem and the Discrete Logarithm Problem. In other words as soon as a large-enough quantum computer is born many once-secure protocols have to be replaced by still-secure alternatives. Instead of relying for example on the RSA protocol the Diffie-Hellman key-exchange or the (Elliptic Curve) Digital Signature Algorithm many researchers moved their attention to the design and analysis of primitives which are yet to be broken by quantum algorithms.The urgency of the threat imposed by quantum computers led the U.S. National Institute of Standards and Technology (NIST) to open calls for both Post-Quantum Public-Keys Exchange Algorithms and Post-Quantum Digital Signature Algorithms [32]. This new NIST standardisation process started in 2016 has involved hundreds of researchers has seen 37 early submissions for a total of 82 proposals and has recently reached its third round of analyses.In this brief survey we focus on the round 3 finalists and alternate candidates for Digital Signatures announced on July 22 2020:These schemes are designed to address distinct security levels known as Security LevelI III and V. These levels correspond to respectively 128 192 and 256 bits of security against collisions. Among the six schemes above only Falcon cannot be instantiated to all three security levels. In order to present these primitives we start in Section 1 with an introduction to their underlying mathematical objects and the related problems i.e. lattices polynomial ideals one-way functions and zero-knowledge proofs. Then Section 2 describes the six digital signatures and lists their algorithms for key-generation signing and verification. Finally in Section 3 we conclude with a comparison between the different schemes.,2021
Blockchain and other Distributed Ledger Technologies (DLTs) have evolved significantly in the last years and their use has been suggested for numerous applications due to their ability to provide transparency redundancy and accountability. In the case of blockchain such characteristics are provided through public-key cryptography and hash functions. However the fast progress of quantum computing has opened the possibility of performing attacks based on Grovers and Shors algorithms in the near future. Such algorithms threaten both public-key cryptography and hash functions forcing to redesign blockchains to make use of cryptosystems that withstand quantum attacks thus creating which are known as post-quantum quantum-proof quantum-safe or quantum-resistant cryptosystems. For such a purpose this article first studies current state of the art on post-quantum cryptosystems and how they can be applied to blockchains and DLTs. Moreover the most relevant post-quantum blockchain systems are studied as well as their main challenges. Furthermore extensive comparisons are provided on the characteristics and performance of the most promising post-quantum public-key encryption and digital signature schemes for blockchains. Thus this article seeks to provide a broad view and useful guidelines on post-quantum blockchain security to future blockchain researchers and developers.,2020
Cryptography is an unexpected revolution in information security in the recent decades where remarkable improvements have been created to provide confidentiality and integrity. Quantum cryptography is one such improvement that has grown rapidly since the first announced protocol. Quantum cryptography contains substantial elements that must be addressed to ensure secure communication between legitimate parties. Quantum key distribution (QKD) a technique for creating a secret key is one of the most interesting areas in quantum cryptography. This paper reviews some well-known quantum key distribution techniques that have been demonstrated in the past three decades. Furthermore this paper discusses the process of creating a secret key using quantum mechanics and cryptography methods. Moreover it explains the relationships between many basic aspects of QKD protocols and suggests some improvements in the cryptosystem. An accurate quantitative comparison between the QKD protocols is presented especially the runtime execution for each QKD protocol. In addition the paper will demonstrate a general model of each considered QKD protocol based on security principles.,2022
Fiat-Shamir with aborts is a technique to transform a latticebased identification scheme to a signature scheme introduced by Lyubashevsky (in Asiacrypt 2009). The scheme is also provably secure based on some standard lattice problems. In this paper we show how to generically transform a signature scheme obtained by Fiat-Shamir transformation from the ring learning with errors problem (RLWE) to a ring signature. The ring signature obtained with this transformation possesses standard security notions like unforgeability and anonymity. We also show how to achieve a linkable ring signature from the ring signature using a collisionresistant hash function. Linkable ring signatures are an important cryptographic tool as it protects signer anonymity and link signatures from the same signer. The linkable ring signature obtained from this transformation performs at par with the other lattice-based solutions for linkable ring signature which does not require high-end zero-knowledge proofs.,2020
"The Fiat-Shamir paradigm encompasses many different ways of turning a given identification scheme into a signature scheme. Security proofs pertain sometimes to one variant, sometimes to another. We systematically study three variants that we call the challenge (signature is challenge and response), commit (signature is commitment and response), and transcript (signature is challenge, commitment and response) variants. Our framework captures the variants via transforms that determine the signature scheme as a function of not only the identification scheme and hash function (to cover both standard and random oracle model hashing), but also what we call a signing algorithm, to cover both classical and with-abort signing. We relate the security of the signature schemes produced by these transforms, giving minimal conditions under which uf-security of one transfers to the other. To apply this comprehensively, we formalize linear identification schemes, show that many schemes in the literature are linear, and show that any linear scheme meets our conditions for the signature schemes given by the three transforms to have equivalent uf-security. Our results give a comprehensive picture of the Fiat-Shamir zoo and allow proofs of security in the literature to be transferred automatically from one variant to another.",2018
